"Country","Cookie","Count"
"Uganda","16llxz4nb9kb48qw59",1
"Uganda","hu7ouqttl1kb85cb1h",1
"Uganda","odewj65348kb33xt8q",1
"Uganda","v9h9ama3jakb3eznyi",1
